f1-score,recall,precision,kappa,last_f1-score,last_recall,last_precision,last_kappa,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,precision_pred_0_with_drift,precision_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift
0.045,0.045,0.045,0.0048714408523719,0.04,0.04,0.04,-0.0007557791040109,0.053667940899102026,0.09251086350915519,0.05301458026951215,0.0871187262624389,0.05349429137129671,0.09914991428746886,0.01354097929157214,0.0525479180940928
0.055,0.055,0.055,0.0132351789490171,0.04,0.04,0.04,0.0,0.07296445961737637,0.08402417708880512,0.07358104697417435,0.07946058934910288,0.07343783310135356,0.09407258775925571,0.03175914193500212,0.042697120924086576
0.055,0.055,0.055,0.0126423571204681,0.04,0.04,0.04,-0.001329891261832,0.0761309853004977,0.08627737402991932,0.07569204880947675,0.08152962115077324,0.07476678928359967,0.09535210414486651,0.034331270174629905,0.045139091713190437
0.045,0.045,0.045,0.0046899426784782,0.04,0.04,0.04,-0.0044730440241702,0.07745385247001707,0.08549693660258637,0.07647280518201757,0.080749730331151,0.07578441101705626,0.09299850797093775,0.037568535066143036,0.04452658064872306
0.045,0.045,0.045,0.0046640089632351,0.04,0.04,0.04,-0.0004429044108067,0.06595355780724371,0.08301423970959325,0.0666096219602639,0.08078015894991554,0.06632737271192987,0.08150366311816948,0.026719172117335304,0.0412462224198247
0.045,0.045,0.045,0.0030534749588955,0.04,0.04,0.04,0.0,0.06844182803762669,0.08608754513950989,0.06689591788969831,0.08414512627297029,0.06725940608232914,0.09023360190603034,0.02661266339967246,0.045577911790212575
0.05,0.05,0.05,0.0075996970567497,0.04,0.04,0.04,-0.0024539236673104,0.09472598373126599,0.0906543354131554,0.09316192026627138,0.0880037381746187,0.0938761323857457,0.09775038104982445,0.05129375759350169,0.05065549342615919
0.04,0.04,0.04,-0.0004689698296078,0.045,0.045,0.045,0.0014116170857949,0.10150185408185376,0.11745117745419693,0.09910467688209139,0.1133604283792106,0.09999498490266225,0.1176511728115581,0.05957068184126706,0.07959402735792251
0.035,0.035,0.035,-0.0056797457141368,0.04,0.04,0.04,-0.0004168403501458,0.09585826419303968,0.11447183713552982,0.09268148236279238,0.1102218408275406,0.09430858141323137,0.11383159954852462,0.05103249843717019,0.0760424267978583
0.04,0.04,0.04,-0.0025062656641603,0.05,0.05,0.05,0.0102104605126068,0.10593645210663673,0.11476833003868975,0.10383558244849116,0.11164934178945793,0.10573412236671571,0.12092235287716695,0.06366906438863439,0.07695758967441446
0.045,0.045,0.045,0.0020898641588297,0.05,0.05,0.05,0.0081436625600335,0.09985632448940794,0.0801006100741201,0.09836312451624213,0.07925206549983524,0.09975284074067711,0.08729959465948348,0.05770079226258906,0.0386684208448768
0.04,0.04,0.04,-0.0004429044108067,0.05,0.05,0.05,0.0067436875947514,0.1013198740335017,0.07123359692696454,0.10070048955170936,0.0731547851424186,0.10081322249446076,0.06821648128334015,0.05948048107057647,0.029455574871445008
0.035,0.035,0.035,-0.005784564073167,0.045,0.045,0.045,0.0047158750423386,0.10953590679026144,0.09205890318074086,0.10853111156829123,0.09563032079998117,0.1094283165044631,0.08839214310542069,0.06925569117858418,0.05504438027501775
0.045,0.045,0.045,0.002845284397922,0.045,0.045,0.045,0.0048455165945917,0.11256895497639433,0.0925309896033384,0.11133646547406234,0.09656918051648239,0.1123932970970216,0.08714064834798503,0.07198977085880165,0.05734389385601126
0.055,0.055,0.055,0.0128486367909746,0.05,0.05,0.05,0.0080142010598585,0.1429843390797181,0.10720086686101657,0.13632548067417175,0.10968912629853006,0.13829918306529274,0.10567995227324674,0.09570649696618862,0.07135280702526203
0.045,0.045,0.045,0.004612137478177,0.055,0.055,0.055,0.0125133885420204,0.15014755854006934,0.10654439726063172,0.1429157668679888,0.10914017597755252,0.14589183756566557,0.10060442867454471,0.10086677796410402,0.0707104397907892
0.045,0.045,0.045,0.0046899426784784,0.045,0.045,0.045,0.004612137478177,0.13578930227823088,0.09935080848180927,0.1315018355225948,0.1010185405064104,0.1330681197983651,0.09874904893600148,0.09047097350959642,0.060713544606221984
0.045,0.045,0.045,0.0031835499191066,0.045,0.045,0.045,0.0048714408523719,0.13943119881704394,0.11832390265975544,0.1337024481363018,0.12051655043463233,0.13666839611174111,0.11751729426142778,0.09494410482022517,0.08272103294528028
0.045,0.045,0.045,0.0022983702465525,0.055,0.055,0.055,0.0132351789490171,0.15265667290252322,0.1511155182004392,0.14706440890742847,0.14320671870687318,0.15056437010855456,0.1718981002654759,0.10638088005574202,0.1120105587152864
0.04,0.04,0.04,-0.0009383797309978,0.055,0.055,0.055,0.0126423571204681,0.16841286574180372,0.1544037059191688,0.16448433340392113,0.14577806585915348,0.1673411694891983,0.17663847142363454,0.1246715267460446,0.11489401807709217
0.03,0.03,0.03,-0.0109958830580021,0.045,0.045,0.045,0.0046899426784782,0.15937455239429776,0.15232031623999562,0.15691952074504428,0.14347570242797958,0.15948430169055505,0.17345068724975785,0.11782335783187907,0.11275175143217303
0.04,0.04,0.04,-0.0022707697126302,0.045,0.045,0.045,0.0046640089632351,0.1063628484706287,0.1527543568110645,0.10816699994641794,0.14396346982334512,0.10766607409376842,0.16856285158073098,0.06941892245468241,0.11298651537930271
0.045,0.045,0.045,0.0021159321856797,0.045,0.045,0.045,0.0030534749588955,0.10022074051960661,0.10868507033023195,0.10142865430915277,0.10361216783599149,0.09987669970910636,0.12422714374887654,0.061578723036512184,0.06825289335472558
0.035,0.035,0.035,-0.0057321521625846,0.05,0.05,0.05,0.0075996970567497,0.125628467788834,0.12820338385731342,0.12748332361679232,0.12491946137457606,0.12673421924261355,0.14678733060951657,0.08961945351076465,0.09065454872496483
0.045,0.045,0.045,0.0045602605863191,0.04,0.04,0.04,-0.0004689698296078,0.12305992166245634,0.1290605176504237,0.12283384148768692,0.1262587825503656,0.12295205705400639,0.14652497977081783,0.08583529394744101,0.0918130012058297
0.045,0.045,0.045,0.0025849238883521,0.035,0.035,0.035,-0.0056797457141368,0.10058011609022578,0.12318607740483553,0.10209015339410499,0.12254568722307924,0.10212639847052507,0.1368414401746459,0.06738164617941446,0.08681538459679611
0.05,0.05,0.05,0.0077292667641527,0.04,0.04,0.04,-0.0025062656641603,0.11443080754654089,0.12024001098676494,0.1152405389784335,0.12217331760756364,0.1152768788744264,0.1284925173824255,0.0791065318871629,0.08506159117984877
0.04,0.04,0.04,-0.0007296987386635,0.045,0.045,0.045,0.0020898641588297,0.08402285334996087,0.10604768649459882,0.08335877220085408,0.10618506781865192,0.08266978901564771,0.11340402539452313,0.04603501589475591,0.06932760436489208
0.045,0.045,0.045,0.0045602605863194,0.04,0.04,0.04,-0.0004429044108067,0.12334358365548508,0.12435761524429775,0.11841002238716584,0.12294314590566574,0.11823451417098443,0.13309101998871767,0.08265460992923582,0.08812398271341927
