f1-score,recall,precision,kappa,last_f1-score,last_recall,last_precision,last_kappa,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,precision_pred_0_with_drift,precision_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift
0.855,0.855,0.855,0.5994475138121547,0.72,0.72,0.72,0.3319813909101754,0.7740517484819733,0.7484718728620512,0.7730270591172932,0.7517407266428773,0.7751626110799116,0.7519726523866312,0.5096137372447892,0.3105771079541478
0.83,0.83,0.83,0.5170454545454546,0.77,0.77,0.77,0.4978165938864628,0.7633421167732645,0.7232645033224496,0.7617908049975408,0.731019847036771,0.7646857272550818,0.729097606948149,0.3710692845734432,0.4027651059171099
0.81,0.81,0.81,0.3376329091859857,0.78,0.78,0.78,0.5090929376324891,0.7036242037418826,0.7420674169510518,0.7064510638969665,0.7482858460344962,0.7026487795987455,0.744666059838745,0.1962292190580458,0.3194439486810838
0.78,0.78,0.78,0.2819843342036553,0.77,0.77,0.77,0.5251857968620974,0.6657811577383504,0.6919424477049565,0.670942827567018,0.6970788836137556,0.665499986592201,0.6972609949535507,0.25306516371927246,0.311789334454862
0.705,0.705,0.705,0.2199894235854044,0.77,0.77,0.77,0.5476003147128246,0.6967831234624497,0.6783703996800883,0.6938729577670096,0.6824916162943925,0.6966628138551552,0.6833565152754572,0.2417718504698483,0.24895470276129036
0.665,0.665,0.665,0.2360319270239451,0.78,0.78,0.78,0.5698083691826359,0.6923164988692061,0.690023356990807,0.6946526953377025,0.6817978114165643,0.6963535508599422,0.6814283547970693,0.1760035744990776,0.26794519354325214
0.64,0.64,0.64,0.3074259330511736,0.785,0.785,0.785,0.5873320537428023,0.7217073675283258,0.7019385094672055,0.7284673361415558,0.6985861689516132,0.7257487351507127,0.6990745594125682,0.46283236096552444,0.33265668167769885
0.685,0.685,0.685,0.37,0.795,0.795,0.795,0.6030977734753147,0.7698072488652886,0.7326421661503284,0.7723925120518016,0.732599824937301,0.7679021963117495,0.7308279038339212,0.5227139986629108,0.37643362170337524
0.7,0.7,0.7,0.3752603082049145,0.81,0.81,0.81,0.623948540326571,0.7842080576410742,0.7330192908165055,0.7960121147626243,0.7382932380365428,0.7879272383567976,0.7347531017095987,0.5206646310855676,0.3453018302829982
0.74,0.74,0.74,0.4270603790215953,0.83,0.83,0.83,0.6355060034305318,0.8052695285702617,0.736248561747509,0.8126790229388982,0.7369261295383537,0.8056869795986122,0.736764063016242,0.6233897406090588,0.3919391860480322
0.76,0.76,0.76,0.4263176765865901,0.795,0.795,0.795,0.5372460496613995,0.7809025759717699,0.7293227351310788,0.7892023443959763,0.7346699118075224,0.779845888725497,0.7314083160487584,0.44125053725819013,0.3594031243648603
0.795,0.795,0.795,0.528627270636928,0.76,0.76,0.76,0.4444444444444445,0.8007510311418975,0.7250771522877096,0.803531676656128,0.7344605401895302,0.8031301513979235,0.733453732015539,0.5672307499528361,0.4141602104059848
0.845,0.845,0.845,0.5857830037413148,0.8,0.8,0.8,0.5789473684210527,0.8220155918967242,0.763482208672413,0.8235347691305384,0.7545583309245549,0.8231160646621899,0.7622629854309023,0.539753355852733,0.45675594891179366
0.85,0.85,0.85,0.4509516837481698,0.84,0.84,0.84,0.6268221574344024,0.7995866722047916,0.7262524306514773,0.7982614522263625,0.7385478660174519,0.7978429644574206,0.7338586512695708,0.36407526076272917,0.3052173000694168
0.75,0.75,0.75,0.3687665698775407,0.81,0.81,0.81,0.5338567222767419,0.7724817488696483,0.6977346236431348,0.7734794180307162,0.6996394546049929,0.7697729364387207,0.6989295295338537,0.33783345737540954,0.3102359720111607
0.715,0.715,0.715,0.3100944081336239,0.805,0.805,0.805,0.5142002989536623,0.7449260550040523,0.7364167147441495,0.7464427914706381,0.7271693918327545,0.7464735901892692,0.7281372342496114,0.3171931407520106,0.39292441091459007
0.67,0.67,0.67,0.2644600468070879,0.79,0.79,0.79,0.4897959183673469,0.7117168987047587,0.7341225621076943,0.7116060852881232,0.7337900211437464,0.7141916687391904,0.7296381019828216,0.31336107155228604,0.3403520253062823
0.73,0.73,0.73,0.2990654205607476,0.855,0.855,0.855,0.5994475138121547,0.7099207170635025,0.7413942898429356,0.7107920739217068,0.7345677902985938,0.7117517803508122,0.7333044571040578,0.2254441623403132,0.39001657453529254
0.65,0.65,0.65,0.1785001760356767,0.83,0.83,0.83,0.5170454545454546,0.7066346633826998,0.7414051771997863,0.7098537734605499,0.7347780316523446,0.7076950306346591,0.7357096568425844,0.1563636046555253,0.3477324302566532
0.62,0.62,0.62,0.2562873079557686,0.81,0.81,0.81,0.3376329091859857,0.7126446061139547,0.6944478501606679,0.7154178446277069,0.6920156358933957,0.7175588853421695,0.6950231396922381,0.3425593988391027,0.40348782087985297
0.665,0.665,0.665,0.3049792531120332,0.78,0.78,0.78,0.2819843342036553,0.6995848886175727,0.6924916426547261,0.6936497318428162,0.6918109898322443,0.6958733713057614,0.68964442670827,0.41822306006261245,0.33543515783061445
