f1-score,recall,precision,kappa,last_f1-score,last_recall,last_precision,last_kappa,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,precision_pred_0_with_drift,precision_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift
0.75,0.75,0.75,0.4369369369369369,0.795,0.795,0.795,0.5710399665201925,0.6732567549129561,0.773979328757289,0.6767581988502727,0.7798722285472164,0.6756519583869336,0.7673594908587915,0.3322069154673194,0.3263185146459895
0.765,0.765,0.765,0.5109261186264308,0.82,0.82,0.82,0.6284062758051197,0.7963450834627004,0.7575045588728736,0.7964055867427379,0.7554555797059916,0.7945456615422157,0.7499622015992373,0.4965523179902705,0.3584287040066621
0.785,0.785,0.785,0.5141242937853108,0.81,0.81,0.81,0.5734171531207903,0.747887332732586,0.7875005262238418,0.7463737974629716,0.7868855156443901,0.7458536693428344,0.7747584634133919,0.33706915958447037,0.38467044293612795
0.81,0.81,0.81,0.5463228271251195,0.825,0.825,0.825,0.6125747177330086,0.6713395036394326,0.7780601486205544,0.6653786220130757,0.771644089316357,0.6763032054582219,0.7703948234460531,0.327190873118521,0.3802362665569185
0.8,0.8,0.8,0.5140323168509294,0.84,0.84,0.84,0.6047430830039525,0.6799137480967672,0.7605884353664972,0.6747571351875805,0.753286677551056,0.6872632873537586,0.7541641742599359,0.29220531984774023,0.3319499096610613
0.775,0.775,0.775,0.4618512317627362,0.775,0.775,0.775,0.4536182612918893,0.696387867152372,0.758765083942444,0.6925902952951,0.7594921318805631,0.7005178686560056,0.7525038680525219,0.2956641770442888,0.3832844689971712
0.83,0.83,0.83,0.5380434782608695,0.78,0.78,0.78,0.4904458598726114,0.6910013711526635,0.7655669999026419,0.6841244913446884,0.7739357450048204,0.6952413947324684,0.7591832832438636,0.3816854852715937,0.4107152679178657
0.815,0.815,0.815,0.4889502762430939,0.795,0.795,0.795,0.5557963163596966,0.7672714921528418,0.7495325719442066,0.7648878234055815,0.7492571706190965,0.7721207559506179,0.74774629639258,0.5133193264496767,0.41432885371952477
0.815,0.815,0.815,0.3605254061527826,0.815,0.815,0.815,0.592600748733759,0.6939549593619607,0.7654945280603672,0.6968293943441721,0.7670403624536504,0.7023995655769875,0.7660889677156291,0.20850554504967428,0.38077752476147814
0.795,0.795,0.795,0.3450479233226836,0.78,0.78,0.78,0.5463917525773196,0.7470876907985586,0.7140701563912237,0.7486602162948689,0.712351824684972,0.7498691774666213,0.7165745166327314,0.22804358948496187,0.28521643213370435
0.72,0.72,0.72,0.2677824267782426,0.76,0.76,0.76,0.5275590551181102,0.7233000068988656,0.702592458956622,0.7231830577104914,0.697119228819374,0.7264039951373722,0.7069002122599486,0.2680928533343261,0.24651696577935442
0.7,0.7,0.7,0.323943661971831,0.76,0.76,0.76,0.5301487862176977,0.7456033340704513,0.7008414576086006,0.738104960754435,0.7003726876603267,0.7387421312177058,0.7039210512228267,0.370945913056612,0.277564747777912
0.675,0.675,0.675,0.3722232953447942,0.78,0.78,0.78,0.5746737554374093,0.7546388444098237,0.7039147712325166,0.7523232113853046,0.6997390647430244,0.7512955743473466,0.7057209540992334,0.5286130413821812,0.3114092404749974
0.72,0.72,0.72,0.4399999999999999,0.78,0.78,0.78,0.5726910750704088,0.7523963161326662,0.7188636415563592,0.7534102687314301,0.7222243411338395,0.7565102726176525,0.7128584402283197,0.4709862587937411,0.3381331084763914
0.735,0.735,0.735,0.4505494505494506,0.76,0.76,0.76,0.5235732009925558,0.7212879950893571,0.748463988014288,0.7119413309452994,0.7522874698549012,0.7264112836159414,0.7387449554765599,0.429524880602451,0.38045415130416405
0.785,0.785,0.785,0.5327102803738318,0.785,0.785,0.785,0.5465091752794768,0.7589496988189371,0.741104818860287,0.7572297928003282,0.7440423677610001,0.7633453441797606,0.7337062211003013,0.5362427353524196,0.39983121365869795
0.805,0.805,0.805,0.5451364590622814,0.75,0.75,0.75,0.4486712978277649,0.6822123438185653,0.7473218858007947,0.6806344492035715,0.7555316455222691,0.687850681999671,0.7415734202151129,0.38194459574072276,0.40553156758218606
0.85,0.85,0.85,0.6640161272258932,0.75,0.75,0.75,0.4369369369369369,0.7387972715851348,0.7440588953735024,0.7394897796203855,0.7526913124059905,0.7450485160330836,0.7337236938900603,0.5067039684755901,0.4183701270570149
0.88,0.88,0.88,0.6900426191398683,0.765,0.765,0.765,0.5109261186264308,0.7611991074717924,0.7436300227308379,0.7583933736706296,0.7546255347063714,0.7629456708461158,0.7381504485806119,0.4745112380491654,0.43286151816607765
0.885,0.885,0.885,0.6062992125984252,0.785,0.785,0.785,0.5141242937853108,0.7622209238566939,0.7380926352140315,0.7621588561169325,0.7456788427883685,0.7677456119434527,0.735920707285262,0.42242561120223043,0.35775709882554396
0.785,0.785,0.785,0.469790382244143,0.81,0.81,0.81,0.5463228271251195,0.6668184859179791,0.6979843735351181,0.6625363171358837,0.7041004826893603,0.6717200358251008,0.6975795562712818,0.34693427577626423,0.30092125130170433
0.785,0.785,0.785,0.498249708284714,0.8,0.8,0.8,0.5140323168509294,0.6639888106708247,0.7413884199202241,0.6624705341386192,0.7448062737618497,0.6739611519240623,0.7501344390378143,0.30139289726180873,0.34040357278834255
0.74,0.74,0.74,0.4320043691971601,0.775,0.775,0.775,0.4618512317627362,0.6688922736527595,0.7481668139023735,0.6643222606410557,0.757932282595843,0.678192667246748,0.7511468862088913,0.21804319329007635,0.4358107363668602
0.785,0.785,0.785,0.4633050424363455,0.83,0.83,0.83,0.5380434782608695,0.6848139911502671,0.7551248191207516,0.6830243298833754,0.7627058719081413,0.6925583883008893,0.7579245265033182,0.27312586757098123,0.4405433909124612
0.715,0.715,0.715,0.3479752916952642,0.815,0.815,0.815,0.4889502762430939,0.6835628977203999,0.7584717550321698,0.6839542926814239,0.7474530405672838,0.6879832271090359,0.763489126701396,0.23608401655193564,0.4013812423527912
